userid,username,booktag
12250,SingYu,"['茶', '随笔', '2016', '马来西亚', '非小说', '生活', '外国的散文随笔']"
12251,水甫君,"['西方音乐史', '音乐', '音乐史', '艺术', '历史', '音乐学', '西方音乐', '艺术史','音乐', '宗教', '基督教音乐', '基督教', '音乐史', '艺术', '宗教音乐', '信仰','清少纳言', '日本文学', '日本', '枕草子', '散文', '林文月', '随笔', '文学','摄影', '青春', '任曙林', '中国', '八十年代', '画册', '后浪', '昨天的青春：八十年代中学生','经济学', '社会学', '城市', '城市研究', '中国', '社会科学', '经济', '陆铭','诗歌', '曼德尔施塔姆', '俄罗斯', '俄罗斯白银时代', '外国文学', '诗', '外国诗歌', '白银时代','猫', '笔记', '杂书', '杂谈随笔', '喵星人', '明清史', '随笔', '愚蠢的人類','夏目漱石', '日本文学', '日本', '小说', '茂吕美耶', '文学', '日本文學', '外国文学']"
12254,清秋,"['劉以鬯', '香港', '香港文學', '小說', '小说', '刘以鬯', '香港文学', '意識流']"
12255,岸边,"['传记', 'Chanel', '人物传记', 'CocoChanel', '时尚', '法国', '传记', '时尚', '香水', '服饰', '化妆品', '名人', 'Coco','法国', '在自己房间里的旅行', '旅行', '思考', '外国文学', '法国文学', '文学', '小说','奈良美智', '日本', '绘本', '艺术', '日记', '文化艺术', '治愈系', '2017','花道', '日本', '插花', '艺术', '生活', '美物抵心', '茶文化', '田中昭光','三毛', '三毛私家相册', '传记', '摄影', '台湾', '流浪', '女性', '人物']"
12256,: ),"['我想读这本书', '生活', '小说', '有趣', '好书，值得一读', '李座峰', '成长', '感觉是条汉子！','大冰', '阿弥陀佛么么哒', '真实的故事', '游.行.走', '随笔', '很值得推荐的一本书', '在路上', '旅行','平凡的世界', '路遥', '励志', '小说', '中国文学', '命运', '坚强', '中国','杜拉斯', '广岛之恋', '玛格丽特・杜拉斯', '法国', '小说', '外国文学', '玛格丽特·杜拉斯', '剧本','我想读这本书', '手机里的男朋友', '小说', '短篇小说', '方慧', '好书，值得一读', '随笔', '轻小说']"
12258,你的天使,"['节气', '明信片', '绘本', '摄影', '传统中国', '中国', '图册', '生活']"
12259,天黑黑,"['狗子', '随笔', '活去吧', '幽默+思考', '青春', '冯唐推荐', '牛逼', '生活随笔']"
12261,怪圈圈。,"['独木舟', '小说', '爱情', '一粒红尘2', '葛婉仪', '言情', '现代都市', '生活','独木舟', '青春', '成长', '小说', '一粒红尘', '爱情', '这样一个神奇女子', '红尘纷纷']"
12262,富子,"['nan','卡尔维诺', 'calvino', '小说', 'ItaloCalvino', '意大利', '外国文学', 'Italo-Calvino', '意大利文英译本','DavidFosterWallace', 'essay', '文学', '美国', '英文', 'Non-fiction', '英文原著', '英文写作','Exercise', '认知科学', 'Fitness', '锻炼', '健身', 'i', 'Reynolds', 'Gretchen','Audiobooks','女性', '职场', '自我成长', 'SherylSandberg', '励志', '女性主义', '领导力', '传记','美食', '饮食', '江献珠', '烹饪', '菜谱', '吃', '食物', '食']"
12263,親鸞,"['日语', '教材', '新编日语', '日语学习', '日本語の勉強', '日本語', '语言', '自学教材','数据分析', '数据挖掘', '数据清洗', '计算机', '计算机科学', '机器学习', '大数据', '学习','ヨコイエミ','漫画', '入江亞季', '日本漫画', '短篇集', '日本', '入江亚季', '漫畫', '生活浪漫','语法', '日语','日语', '教材', '日本語', '日本', '语言', '日语学习', '新编日语', '课本看你老师又摸我头了','统计学', '漫画', '数学', '科普', '日本', '因子分析', '统计', '欧姆社学习漫画','日语', '喵', '日语学习', '新编日语', '习题集', '4','木原音濑', '木原音瀬', '耽美', '日本', '小说', '耽美小说', 'BL', 'bl','英国文学', '女性', '英国', '小说', '德拉菲尔德', '文学', '*三联@北京*', '随笔']"
12264,SimplerLiving,"['人脉', '人际关系', '处世', '饭局', '职场', '中国式饭局读心术', '公关', '交际','经济学', '经济', '薛兆丰', '罗辑思维', '经济自由主义', '思维', '经管', '2015','瑜伽', '艾杨格', '健康', 'yoga', 'YOGA', '瑜珈', '工具书', 'Iyengar','生活', '家居', '整理', '家事', '收纳', '家务', '互联网', '生活家','设计', '平面设计', '日本', '版面设计', '版式', '版式设计', '入门级', '艺术','旅行', '陈丹燕', '随笔', '游记', '散文随笔', '改变我的旅行观', '文学', '中国文学']"
12265,佩奇二号机,"['杉本博司', '艺术', '摄影', '日本', '艺术史', '日本文学', '设计', 'Photography','摄影', '杉本博司', '日本', '艺术', '美学', '直到长出青苔', '随笔', '日本文学','IELTS', '雅思', '英语', '词汇', '雅思考试', '工具书', '英语学习', '外语学习','女性', '科普', '性爱', '心理学', '心理', '性学', '生活实用', '美国']"
12266,silvia,"['朱新建', '散文随笔', '随笔', '艺术', '文化', '散文', '性', '中国','nan','朱自清', '游记', '欧洲', '旅行', '散文', '文学', '随笔', '中国文学','城市', '城市研究', '城市史', '新知文库', '社会学', '历史', '三联', '约翰·里德','季羡林', '回忆录', '德国', '传记', '留德十年', '自传', '散文', '随笔']"
12268,夏晗如子～,"['心理学', '依恋', '鲍尔比', '情感', '心理咨询与治疗', '想读，一定很精彩！', '世图心理', '心理','巴别尔', '俄罗斯', '小说', '短篇小说', '外国文学', '文学', '历史', '*桂林·漓江出版社*','纪实', '社会学', '中国', '社会', '张彤禾', '劳工', '劳工研究', '海外中国研究','设计', '平面设计', '入门', '版式', '书籍设计', '出版', '*北京·中信出版社*', '日本']"
12269,青_CLQ,"['美食', '绘本', '甜品', '食谱', '水彩', '烘焙', '绘画', '手绘烘焙']"
12270,D。十三,"['鸡汤', '励志', '思考', '个人成长', '揭露显示', '反鸡汤', '无内容', '重复','小说', '爱情', '蝴蝶梦', '英国', '达芙妮·杜穆里埃', '达夫妮·杜穆里埃', '我想读这本书', '悬疑','手工', '皮革工藝', '皮革', 'DIY', '手作', '手工艺', 'Vol.1:手縫皮革包', '设计','我想读这本书', '青春', '酷', '文艺', '随笔', '文学', '好书，值得一读', '小说','随笔', '毕淑敏', '讲座～心灵～', '演讲集', '成长', '励志', '人生新目标：做一个有钱人。嫁一个有趣的人。', '皮囊','广告', '霍普金斯', '营销', '我的广告生涯·科学的广告', '经典', '广告入门', '商业', '必读','创业', '李笑来', '商业', '斯坦福', '我想读这本书', '好书，值得一读', '职场', '想读，一定很精彩！','散文', '若得浮生半日闲', '生活', '我想读这本书', '好书，值得一读', '中国文学', '汪曾祺', '随笔','周云蓬', '绿皮火车', '随笔', '旅行', '随笔杂文', '中国', '青春', '我盯你很久了']"
12271,粥粥,"['琅琊榜', '小说', '权谋', '架空', '海宴', '网络小说', '宫廷斗争', '武侠','心理学', '思维', '明智行动的艺术', '个人管理', '心理', '决策', '社会学', '成长','心理学', '精神焦虑症的自救', '焦虑', '心理', '自救', '抑郁', '精神焦虑症的', '思维心理','成长', '艾小玛', '青春', '励志', '温暖', '长大', '生活', '小说']"
12272,~嗯哼,"['黑马', '绘本', '设计', '藝術設計私生活']"
12273,amy28,"['李海鹏', '杂文', '随笔', '南方周末', '专栏', '杂文随笔', '中国', '中国文学']"
12275,( T_T)＼(^-^ ),"['传记', '伊丽莎白一世', '英国', '历史', '人物传记', '斯特拉奇', '女王', '文化历史','心理学', '生命的重建', '心理', '励志', '心理自助', '心灵', '健康', '生命哲学','历史', '英国', '历史通读', '英国史', '知识普及', '英国历史', '崔毅', 'kindle']"
12278,7531689,"['木心', '散文', '随笔', '即兴判断', '中国文学', '文学', '中国', '杂文','小说', '荒诞，不合理中又蛮合理', '英国', '现代图书馆100部', '故事', '外国文学', '外国', 'writers','施蛰存', '小说', '新感觉派', '中国', '中国文学', '现代', '中国现代文学', '外国文学','石黑一雄', '小说', '英国', '音乐', '英国文学', '外国文学', '日本', '日本文学','萨义德', 'Said','文化研究', 'visual', 'Theory', 'photography', 'culture', 'Media', '语言学', '語義學','社会性别制度', '性别', '人类学','木心', '散文', '随笔', '哥伦比亚的倒影', '文学', '中国文学', '中国', '文化','huib']"
12280,合适的快捷键,"['胡适', '短篇小说', '小说', '*北京大学出版社*', 'new','文革', '冯骥才', '历史', '社会', '中国历史', '中国', '纪实', '中国文学','思想史', '瞿骏', '中国近代史', '近代中国思想与文化', '历史', '2017', '近现代史', '民国','学术', 'research', '写作', '方法论', '学术研究', '研究', '思维', '英文原版','经济学', '政治经济学', '21世纪资本论', '经济', '社会学', '法国', '社会科学', '政治学']"
12284,Daisy SHI,"['英语', '口语', '美音', '英语学习', 'Accent', 'English', 'American', 'Training','傲慢与偏见', '奥斯丁', '外国文学', '爱情', '经典', '小说', '英国', '外国名著']"
12286,demila,"['育儿', '教育', '亲子教育', '神圣午睡', '生活', '教育学', '好', '幼儿按摩']"
12287,Anniko,"['格雷厄姆-格林', '小说', '英国', '格雷厄姆·格林', '外国文学', '爱情', '英国文学', '恋情的终结','金融', '金融危机', '盖特纳', '经济', '美国财政部长', '财经', '好书，值得一读', '中信出版社']"
12289,薇儿,"['悬疑', '张寒寺', '科幻', '科幻小说', '小说', '长篇小说', '中国文学', '文学','日本文学', '我想读这本书', '日本', '很吸引人的书，想读！', '生活', '想读，一定很精彩！', '好书，值得一读', '很喜欢！希望有机会拜读！','我想读这本书', '治愈', '好书，值得一读', '温暖', '青春', '治愈系', '你，是我最好的安眠药', '想读','生活', '想读，一定很精彩！', '诗词', '张十三', '随笔', '我想读这本书', '好书，值得一读', '杂文']"
12292,逃离纵火犯,"['伊坂幸太郎', '日本', '小说', '日本文学', '推理', '日系推理', '新经典文库', '文学','萨拉·沃特斯', '小说', '英国文学', '女性主义', '英国', '外国文学', '爱情', '2017','切尸红人魔', '漫画', '国内漫画', '2017','罗素', '哲学', '政治哲学', '权威与个人', '英国', '政治学', '社会学', '思想','伊坂幸太郎', '日本', '推理', '小说', '日本文学', '日系推理', '推理小说', '日本推理','科学启蒙', '科普', 'O4物理学','伊坂幸太郎', '日本', '日本文学', '小说', '推理', '日系推理', '推理小说', '新经典文库']"
12294,N,"['用户体验', '设计', '讲故事', '交互设计', '设计思维', 'storytelling', '设计理论', '研究方法','交互设计', '用户体验', '设计', '互联网', '产品经理', '交互', 'UI', '设计师','设计', '字体', '汉字', '中文字体分类新概念', 'Eslite','用户研究', '设计调研', '用户体验', '设计', '交互设计', '设计研究', 'UX', '交互','美食', '饮食', '烹饪', '科学', '生活', '吃', '科普', '食物化学','设计', '产品设计', 'Design', '交互设计', '心理学', '用户体验', 'UX', 'Norman','成长', '个人成长', '心理学', '个人管理', '人生', '英文原版', '决定性的十年', 'twentysomething']"
12295,lotus悲悯,"['思维', '创新', '商业', '心理学', '自我管理', '离经叛道', '创业', '亚当格兰特','励志', '致加西亚的信', '管理', '自我管理', '成功学', '激励', '管理学', '畅销书','土耳其', '小说', '外国文学', '好书，值得一读', '魔幻现实主义', '伊切·泰玛尔库兰', '人性', '女作家','人类学', '社会学', '克劳德·列维-斯特劳斯', '法国', '列维-斯特劳斯', '哲学', '我们都是食人族', '2016','司汤达', '法国', '外国文学', '小说', '法国文学', '红与黑', '世界名著', '名著']"
12296,11月的心情,"['悬疑', '小说', '美国文学', '乔伊斯·卡罗尔·欧茨', '外国文学', '美国', '推理', '悬案','搞笑诺贝尔', '科普', '科学', '果壳', '科学松鼠会', '消遣', '暂时还买不到的书', '文化','nan']"
12298,Yenna,"['冯唐', '诗歌', '诗', '臭牛逼', '中国现当代文学', '中国', '詩', '文学','海子', '诗歌', '面朝大海春暖花开', '中国文学', '现代诗歌', '中国', '文学', '诗']"
12299,叫咒语拉,"['雷蒙德·卡佛', '小说', '美国', '美国文学', '外国文学', '大教堂', '卡佛', 'RaymondCarver','瓦当', '短篇小说', '中国文学', '小说', '小众', '爱情', '文学', '中国']"
12300,咘哒哒哒,"['山本文绪', '日本文学', '小说', '日本', 'taiban', '若果沒有你，我怎會懂得這世界', '职场', '港台书','俄罗斯文学', '巴别尔', '外国文学', '军旅', '短篇小说集', '文学', '我想读这本书', '想读，一定很精彩！','逆境', '心理学', '英文原版', '治愈', '个人成长', '自我成长', '成长', '死亡','米兰·昆德拉', '小说', '外国文学', '米兰・昆德拉', '哲学', '捷克', '不朽', '存在感']"
